Regional ID,Field ID,Common Name,Date of Occurance,Date of Examination,State,County,City,Location Details,Latitude,Longitude,Type of Occurance,Initial Condition,Examiner,Initial Disposition,Sex,Age,Length,Length Units,Weight,Weight Units,Stranding Remarks,Material Disposition,Final Disposition Remarks,,
9602001,NMFS-KZP-0042,GRAY WHALE,2/1/96,2/1/96,CA,SAN DIEGO,CARLSBAD,CARLSBAD STATE BEACH,3001,11716,UNKNOWN,MODERATE DECOMPOSITION,"K. ROBERTSON, NATIONAL MARINE FISHERIES SERVICE, LA JOLLA",SPECIMEN TO SCIENTIFIC COLLECTION,F,UNKNOWN,420,CM,,,HEAD MISSING; LENGTH TAKEN WITHOUT HEAD,SKIN SAMPLE TO SOUTHWEST FISHERIES SCIENCE CENTER,NATIONAL MARINE FISHERIES SERVICE SOUTHWEST FISHERIES SCIENCE CENTER,,
9602050,,UNIDENTIFIED WHALE,2/20/96,2/20/96,CA,SAN DIEGO,POINT LOMA,24 MILES OFFSHORE,,,UNKNOWN,MODERATE DECOMPOSITION,"UNITED STATES COAST GUARD, REPORT RECEIVED VIA NATIONAL MARINE FISHERIES SERVICE, LA JOLLA",LEFT AT SITE,U,UNKNOWN,720,IN,,,CARASS FLOATING 24 MILES OFFSHORE,NO PARTS COLLECTED,,,
9603105,,MINKE WHALE,3/26/96,3/26/96,CA,MARIN,,"CHIMNEY ROCK, POINT REYES NATIONAL SEASHORE",,,UNKNOWN,ALIVE,"S. KOENIG, NATIONAL PARKS SERVICES, POINT REYES NATIONAL SEASHORE, MARIN",LEFT AT SITE,U,UNKNOWN,144,IN,,,ANIMAL STRANDED ALIVE AT 10:30 AM; ANIMAL FREED ITSELF WITH ASSISTANCE FROM PARK RANGERS AT 12:48 PM; LAST SIGHTED HEADING OUT TO OPEN OCEAN,NO PARTS COLLECTED,,,
9604002,,GRAY WHALE,4/1/96,4/1/96,CA,DEL NORTE,,5 MILES SOUTHWEST OF CRESCENT CITY HARBOR,4139,12412,POT FISHERY-RELATED,MODERATE DECOMPOSITION,"COAST GUARD AIR CREW, MCKINLEYVILLE",LEFT AT SITE,U,UNKNOWN,360,IN,,,ENTANGLED IN CRAB POT LINES; THREE LINES ENTANGLED AROUND PEDUNCLE; THREE FLOATS - YELLOW WITH RED BAND,NO PARTS COLLECTED,,,
9604069,LACMNH-JEH-478,GRAY WHALE,4/9/96,4/9/96,CA,ORANGE,SEAL BEACH,SEAL BEACH PIER,334427,1180645,UNKNOWN,MODERATE DECOMPOSITION,"J. HEYNING, LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY, LOS ANGELES",LEFT AT SITE,U,UNKNOWN,,,,,CARCASS FIRST OBSERVED FLOATING OFFSHORE LONG BEACH ON 4/8/96,NO PARTS COLLECTED,,,
9604080,,UNIDENTIFIED WHALE,4/11/96,4/11/96,CA,SONOMA,,"3 MILES OFFSHORE, 1 MILE SOUTH OF BODEGA HEAD",,,UNKNOWN,MODERATE DECOMPOSITION,"CHRIS GILLEBRICH, PRIVATE CITIZEN, REPORT RECEIVED VIA PHONE VIA CALIFORNIA MARINE MAMMAL CENTER, SAUSALITO",LEFT AT SITE,U,UNKNOWN,,,,,CARCASS FLOATING OFFSHORE,NO PARTS COLLECTED,,,
9604125,,GRAY WHALE,4/16/96,4/16/96,CA,FARALLON ISLANDS,SE FARALLON ISLAND,OFFSHORE SOUTH EAST SIDE,3730,12304,UNKNOWN,MODERATE DECOMPOSITION,"J. CALOMBEBIDIS, ATOC, MMRP",LEFT AT SITE,U,UNKNOWN,,,,,"CARCASS FLOATING OFFSHORE, 12 MILES SOUTH OF S. E. FARALLON ISLAND; MAY BE SAME ANIMAL AS ONE REPORTED ON 4/11/96 OFF OF BODEGA HEAD",NO PARTS COLLECTED,,,
9605010,SBMNH-96-31,GRAY WHALE,5/2/96,5/2/96,CA,SANTA BARBARA,MONTECITO,BUTTERFLY BEACH,3425,11937,GILLNET-RELATED,MODERATE DECOMPOSITION,"C. WOODHOUSE, SANTA BARBARA MUSEUM OF NATURAL HISTORY, SANTA BARBARA",SPECIMEN TO SCIENTIFIC COLLECTION,F,ADULT,504,IN,25000,KG,"COW/CALF PAIR ENTANGLED IN LINES ASSOCIATED WITH TWO GILL NETS; FOUR FLOATS  ASSOCIATED WITH LINES WHICH EXTENDED FOR MORE THAN 80 FEET & PRESUMABLY WERE ATTACHED TO NET WHICH WAS TETHERED TO SEA FLOOR; POLYPROPELENE LINES WRAPPED AROUND TAIL STOCKS; CARCASSES FIRST SIGHTED ON 4/27/96 TWO MILES OFFSHORE SUMMERLAND, 1.5 MILES SOUTH OF OIL PLATFORM HAZEL","SKULL, SKELETON & BALEEN TO SANTA BARBARA MUSEUM OF NATURAL HISTORY;  VARIOUS TISSUE SAMPLES TO SOUTHWEST FISHERIES SCIENCE CENTER",SANTA BARBARA MUSEUM OF NATURAL HISTORY,,
9605011,SBMNH-96-32,GRAY WHALE,5/2/96,5/2/96,CA,SANTA BARBARA,SANTA BARBARA,EAST BEACH,3426,11940,GILLNET-RELATED,MODERATE DECOMPOSITION,"C. WOODHOUSE, SANTA BARBARA MUSEUM OF NATURAL HISTORY, SANTA BARBARA",SPECIMEN TO SCIENTIFIC COLLECTION,M,PUP/CALF,180,IN,1350,KG,"COW/CALF PAIR ENTANGLED IN LINES ASSOCIATED WITH TWO GILL NETS; FOUR FLOATS  ASSOCIATED WITH LINES WHICH EXTENDED FOR MORE THAN 80 FEET & PRESUMABLY WERE ATTACHED TO NET WHICH WAS TETHERED TO SEA FLOOR; POLYPROPELENE LINES WRAPPED AROUND TAIL STOCKS; CARCASSES FIRST SIGHTED ON 4/27/96 FLOATING TWO MILES OFFSHORE SUMMERLAND, 1.5 MILES SOUTH OF OIL PLATFORM HAZEL","SKULL, SKELETON & BALEEN TO SANTA BARBARA MUSEUM OF NATURAL HISTORY;  VARIOUS TISSUE SAMPLES TO SOUTHWEST FISHERIES SCIENCE CENTER; BALEEN PIECE TRANSFERRED TO CARIBBEAN MARINE MAMMAL LABORATORY, PUERTO RICO, IN FEBRUARY 2002; BALEEN PIECE TRANSFERRED TO THE DOLPHIN INSTITUTE, KAPOLEI, HAWAII, ON 9/16/05 (DOC-4942-F/SWR)",SANTA BARBARA MUSEUM OF NATURAL HISTORY,,
9605172,,GRAY WHALE,5/19/96,5/19/96,CA,SANTA CRUZ,WATSONVILLE,PAJARO DUNES,,,PREDATION-RELATED,MODERATE DECOMPOSITION,"D. CASPER, LONG MARINE LABORATORY, UNIVERSITY OF CALIFORNIA, SANTA CRUZ",SPECIMEN TO SCIENTIFIC COLLECTION,U,UNKNOWN,,,,,POSSIBLE KILLER WHALE PREDATION,"TISSUES TO LONG MARINE LABORATORY, UC SANTA CRUZ & MOSS LANDING MARINE LABORATORIES","LONG MARINE LABORATORY, UC SANTA CRUZ, SANTA CRUZ",,
9605218,,GRAY WHALE,5/25/96,5/25/96,CA,MARIN,,"BLACK SAND BEACH, POINT BONITA AREA, GOLDEN GATE NATIONAL RECREATION AREA",,,UNKNOWN,MODERATE DECOMPOSITION,"K. CABRO, CALIFORNIA ACADEMY OF SCIENCES, SAN FRANCISCO",SPECIMEN TO SCIENTIFIC COLLECTION,U,UNKNOWN,647,CM,,,THIS MAY BE THE SAME ANIMAL SIGHTED OFF OF PILLAR POINT ON 5/6/96,"AUDITORY BULLAE TO DARLENE KETTEN, HARVARD MEDICAL SCHOOL",HARVARD MEDICAL SCHOOL,,
9606114,NMFS-MZH-0036,GRAY WHALE,6/12/96,6/12/96,CA,SAN DIEGO,CORONADO,"SILVER STRAND STATE BEACH, SOUTH END",,,UNKNOWN,MODERATE DECOMPOSITION,"M. HENSHAW, NATIONAL MARINE FISHERIES SERVICE, LA JOLLA",SPECIMEN TO SCIENTIFIC COLLECTION,M,UNKNOWN,640,CM,,,,SKIN SAMPLE TO SOUTHWEST FISHERIES SCIENCE CENTER,NATIONAL MARINE FISHERIES SERVICE SOUTHWEST FISHERIES SCIENCE CENTER,,
9608048,SBMNH-96-78,BLUE WHALE,8/11/96,8/13/96,CA,CHANNEL ISLANDS,SAN MIGUEL ISLAND,SIMONTON BEACH,,,UNKNOWN,MODERATE DECOMPOSITION,"K. FAY, SANTA BARBARA MUSEUM OF NATURAL HISTORY, SANTA BARBARA",SPECIMEN TO SCIENTIFIC COLLECTION,M,UNKNOWN,880,IN,,,,SKIN & BLUBBER SAMPLES TO SOUTHWEST FISHERIES SCIENCE CENTER; BALEEN TO SANTA BARBARA MUSEUM OF NATURAL HISTORY; 3 PIECES OF BALEEN TRANSFERRED TO SANTA BARBARA CITY COLLEGE IN NOVEMBER 1997 (DOC-4635-F/SWR); BALEEN TO CHANNEL ISLANDS NATIONAL MARINE SANCTUARY (DOC-4664-F/SWR),NATIONAL MARINE FISHERIES SERVICE SOUTHWEST FISHERIES SCIENCE CENTER,,
9609074,,FIN WHALE,9/21/96,9/21/96,CA,ORANGE,HUNTINGTON BEACH,BOLSA CHICA STATE BEACH,,,VESSEL COLLISION,MODERATE DECOMPOSITION,"J. HEYNING, LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY, LOS ANGELES",SPECIMEN TO SCIENTIFIC COLLECTION,U,UNKNOWN,576,IN,,,ANIMAL FIRST DISCOVERED FLOATING IN LONG BEACH HARBOR ON 9/17/96; BROUGHT INTO HARBOR ON BOW OF FREIGHTER; TOWED OUT TO SEA BY LONG BEACH HARBOR PATROL & STRANDED 3 DAYS LATER,BALEEN TO LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY,LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY,,
9609102,HSU-VM-2109,HUMPBACK WHALE,9/29/96,10/3/96,CA,HUMBOLDT,,"GOLD BLUFFS BEACH, REDWOOD NATIONAL PARK",4120,12410,UNKNOWN,MODERATE DECOMPOSITION,"D. GOLEY, VERTEBRATE MUSEUM, HUMBOLDT STATE UNIVERSITY, ARCATA",SPECIMEN TO SCIENTIFIC COLLECTION,M,UNKNOWN,865,CM,,,,SKULL; 2 RIBS; 2 VERTEBRAE & 10 PLATES OF BALEEN TO VERTEBRATE MUSEUM RESEARCH COLLECTION,"MUSEUM OF VERTEBRATE ZOOLOGY, UC BERKELEY, BERKELEY",,
9611011,,GRAY WHALE,11/5/96,11/5/96,CA,SAN LUIS OBISPO,,POINT SIERRA NEVADA,3542,12118,UNKNOWN,MODERATE DECOMPOSITION,"B. HATFIELD, BIOLOGICAL RESEARCH DIVISION, UNITED STATES GEOLOGICAL SERVICE, SAN SIMEON",SPECIMEN TO SCIENTIFIC COLLECTION,U,UNKNOWN,300,IN,,,,"SKIN SAMPLE TAKEN FOR S. CHIVERS, GENETICS",NATIONAL MARINE FISHERIES SERVICE SOUTHWEST FISHERIES SCIENCE CENTER,,
9612011,LML-ER-96DEC09,GRAY WHALE,12/9/96,12/9/96,CA,SANTA CRUZ,,"POINT ANO NUEVO, ANO NUEVO STATE RESERVE",,,UNKNOWN,MODERATE DECOMPOSITION,"T. ROBERTS, P. COULDER, SANTA CRUZ COUNTY STRANDING NETWORK, LONG MARINE LABORATORY, UNIVERSITY OF CALIFORNIA, SANTA CRUZ",SPECIMEN TO SCIENTIFIC COLLECTION,M,ADULT,300,IN,,,,BONE SAMPLES FOR RON BUTON UCSC ANTHROPOLOGY DEPARTMENT; BLUBBER SAMPLES TO JIM HARVEY AT MOSS LANDING MARINE LABORATORIES; SAMPLE OF BALEEN TO ANO NUEVO EDUCATION DEPARTMENT,"LONG MARINE LABORATORY, UC SANTA CRUZ, SANTA CRUZ",,
9701018,CAS-JFB-55,GRAY WHALE,1/4/97,1/5/97,CA,SONOMA,,"FISK MILL COVE, SALT POINT STATE PARK, NORTH END OF BEACH",,,UNKNOWN,MODERATE DECOMPOSITION,"J. BEELER, CALIFORNIA ACADEMY OF SCIENCES, SAN FRANCISCO",SPECIMEN TO SCIENTIFIC COLLECTION,F,PUP/CALF,389,CM,,,VERY YOUNG; UMBILICUS STILL ATTACHED; NO MILK IN STOMACH; PROBABLY SEPARATED FROM MOTHER,BOTH SIDES OF BALEEN TO CALIFORNIA ACADEMY OF SCIENCES,CALIFORNIA ACADEMY OF SCIENCES,,
9701041,CMMC-C-68,GRAY WHALE,1/10/97,1/10/97,CA,MENDOCINO,,POINT ARENA LIGHTHOUSE,,,ABANDONMENT,ALIVE,"F. GULLAND & L. GAGE, CALIFORNIA MARINE MAMMAL CENTER, FORT CRONKHITE, GGNRA, SAUSALITO",SPECIMEN TO SCIENTIFIC COLLECTION,F,PUP/CALF,352,CM,1000,LB,"NATURAL ABANDONMENT; ANIMAL DISCOVERED BEACHED AT 1100; ANIMAL EUTHANIZED ON SITE AT 1800; THIN, VERTEBRAE VISIBLE","HEAD TO NAVAL UNDERSEA CENTER; BLUBBER, LIVER & KIDNEY SAMPLES TO NORTHWEST FISHERIES SCIENCE CENTER; BLUBBER SAMPLE TO SOUTHWEST FISHERIES SCIENCE CENTER; BLOOD SAMPLE TO CALIFORNIA MARINE MAMMAL CENTER",CALIFORNIA MARINE MAMMAL CENTER,,
9701042,SWC-ER-97-01B,GRAY WHALE,1/10/97,1/11/97,CA,LOS ANGELES,VENICE,VENICE CITY BEACH,,,ILLNESS-RELATED,ALIVE,"D. CROSS JR., SEA WORLD, SAN DIEGO",TAKEN TO REHAB CENTER,F,PUP/CALF,162,IN,1670,LB,"NATURAL ABANDONMENT; ANIMAL BEACHED ITSELF SEVERAL TIMES ON 1/10/97; ANIMAL PUSHED BACK OUT TO SEA; APPEARS TO BE SWIMMING OK; RESCUE ATTEMPT INITIATED AT 12AM ON 1/11/97, AS ANIMAL WOULD NOT LEAVE AREA & APPEARED TO BE WEAKENING",NA,SEA WORLD,,
9701066,NMFS-KZP-0047A,GRAY WHALE,1/20/97,1/29/97,CA,SAN DIEGO,POINT LOMA,POINT LOMA KELP BEDS,,,ILLNESS-RELATED,MODERATE DECOMPOSITION,"S. CHIVERS, NATIONAL MARINE FISHERIES SERVICE, LA JOLLA",SPECIMEN TO SCIENTIFIC COLLECTION,M,UNKNOWN,450,CM,,,ANIMAL SIGHTED ALIVE IN KELP AT 0951 ON 1/20/97; ANIMAL DISAPPEARED AT 1800 ON 1/20/97 & PRESUMED DEAD; CARCASS SURFACED ON 1/29/97,SKIN SAMPLE TO SOUTHWEST FISHERIES SCIENCE CENTER,NATIONAL MARINE FISHERIES SERVICE SOUTHWEST FISHERIES SCIENCE CENTER,,
9701100,,UNIDENTIFIED BALAENOPTERID,1/31/97,1/31/97,CA,MEXICO,,,3102,12112,HOOK/LINE FISHERY-RELATED,MODERATE DECOMPOSITION,"FRED JONES, REPORT RECEIVED VIA NATIONAL MARINE FISHERIES SERVICE, LA JOLLA",LEFT AT SITE,U,UNKNOWN,,,,,CARCASS SIGHTED IN MEXICAN WATERS; CARCASS ENTANGLED IN FISHING GEAR; SIGHTING MADE DURING CALIFORNIA COFI CRUISE,NO PARTS COLLECTED,,,
9702028,LACMNH-JEH-483,FIN WHALE,2/11/97,2/11/97,CA,LOS ANGELES,TERMINAL ISLAND,LOS ANGELES HARBOR,334430,1181700,VESSEL COLLISION,MODERATE DECOMPOSITION,"J. HEYNING, LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY, LOS ANGELES",LEFT AT SITE,U,UNKNOWN,300,IN,,,,NO PARTS COLLECTED,,,
9702037,,UNIDENTIFIED WHALE,2/15/97,2/15/97,CA,CHANNEL ISLANDS,SANTA CATALINA ISLAND,11 MILES OFFSHORE SANTA CATALINA ISLAND,,,VESSEL COLLISION,ALIVE,"S. EARL, PRIVATE CITIZEN, REPORT RECEIVED VIA NEWSPAPER ARTICLE",LEFT AT SITE,U,UNKNOWN,,,,,20 FOOT MOTORIZED RUBBER INFLATABLE TRAVELING AT 40 MPH UPENDED BY UNIDENTIFIED WHALE; BLOOD IN WATER; ANIMAL ASSUMED INJURED,NO PARTS COLLECTED,,,
9703064,SWC-ER-97-12B,GRAY WHALE,3/20/97,3/20/97,CA,SANTA BARBARA,SANTA BARBARA,"EAST BEACH, 100 YARDS EAST OF STEARNS WHARF",,,ABANDONMENT,ALIVE,"P. HOWORTH, SANTA BARBARA MARINE MAMMAL CENTER, SANTA BARBARA",TAKEN TO REHAB CENTER,F,PUP/CALF,525,CM,2865,LB,NATURAL ABANDONMENT; DEHYDRATED; EMACIATION; ANIMAL APPROXIMATELY 2 MONTHS OLD; INTERNAL INFECTION,NA,SEA WORLD,,
9703083,VAFB-97-001,GRAY WHALE,3/25/97,3/25/97,CA,SANTA BARBARA,,"USBS CASMALIA QUAD, 1.5 MILES NORTH OF PURISIMA POINT, VANDENBERG AIRFORCE BASE",,,UNKNOWN,MODERATE DECOMPOSITION,"MSGT FLIRT, J. MERCRES, UNITED STATES AIR FORCE, VANDENBERG AIR FORCE BASE",LEFT AT SITE,U,UNKNOWN,261,IN,,,"HEAD MISSING; LENGTH TAKEN TO NECK ONLY; FLUKE SPREAD 82 INCHES; ANUS TO ""V"" IN FLUKE IS 119 INCHES",NO PARTS COLLECTED,,,
9703084,,GRAY WHALE,3/26/97,3/26/97,CA,SAN LUIS OBISPO,PISMO BEACH,"SPYGLASS PARK, 200 YARDS OFFSHORE",,,UNKNOWN,MODERATE DECOMPOSITION,REPORT RECEIVED VIA PRIVATE CITIZEN,TOWED OUT TO SEA,U,UNKNOWN,360,IN,,,,NO PARTS COLLECTED,TOWED OUT TO SEA,,
9704133,NMFS-KZP-0047B,GRAY WHALE,4/17/97,4/17/97,CA,SAN DIEGO,CORONADO,CORONADO CAYS,3239,11708,ABANDONMENT,FRESH DEAD,"K. ROBERTSON, NATIONAL MARINE FISHERIES SERVICE, LA JOLLA",SPECIMEN TO SCIENTIFIC COLLECTION,F,PUP/CALF,500,CM,,,"NATURAL ABANDONMENT; ANIMAL FIRST SIGHTED ALIVE, SWIMMING OFF OF BALLAST POINT ON 3/28; ANIMAL LAST SIGHTED ALIVE ON 4/14 OF GREEN TURTLE LANE, CORONADO CAYS","TISSUE SPECIMEN TO SOUTHWEST FISHERIES SCIENCE CENTER; CARCASS TOWED BY CRAIG SMITH, NATIONAL MARINE FISHERIES SERVICE, HAWAII",NATIONAL MARINE FISHERIES SERVICE SOUTHWEST FISHERIES SCIENCE CENTER,,
9704158,LML-ER-97APR20,GRAY WHALE,4/18/97,4/20/97,CA,SANTA CRUZ,,"CASCADE RIVER ENTERANCE, ANO NUEVO STATE RESERVE",,,UNKNOWN,MODERATE DECOMPOSITION,"J. VERDUGO, GWEN S., TRACEY R., SANTA CRUZ COUNTY STRANDING NETWORK, LONG MARINE LAB, UNIVERSITY OF CALIFORNIA, SANTA CRUZ",LEFT AT SITE,U,UNKNOWN,271,IN,,,,NO PARTS COLLECTED,,,
9704159,,UNIDENTIFIED WHALE,4/19/97,4/19/97,CA,SANTA BARBARA,,"POINT SAL STATE BEACH, 6 MILES SOUTH OF GUADALUPE",,,UNKNOWN,MODERATE DECOMPOSITION,"GEORGE SAPIA, PRIVATE CITIZEN, REPORT RECEIVED VIA PHONE",LEFT AT SITE,U,UNKNOWN,720,IN,,,,NO PARTS COLLECTED,,,
9704196,,UNIDENTIFIED WHALE,4/25/97,4/25/97,CA,SANTA BARBARA,,"2 MILES NORTH OF PURISIMA POINT, VANDENBERG AIR FORCE BASE",,,UNKNOWN,MODERATE DECOMPOSITION,"N. REED, VANDENBERG AIR FORCE BASE",LEFT AT SITE,U,UNKNOWN,261,IN,,,POSSIBLE VESSEL COLLISION; ANTERIOR 1/3 OF BODY MISSING,NO PARTS COLLECTED,,,
9705240,,GRAY WHALE,5/24/97,5/24/97,CA,SANTA BARBARA,,"0.5 - 1.0 MILE SOUTH OF SURF BEACH PARKING LOT, VANDENBERG AIR FORCE BASE",,,GILLNET-RELATED,FRESH DEAD,"B. CAULKIN, UNITED STATES FISH & WILDLIFE SERVICE; REPORT RECEIVED VIA PHONE",LEFT AT SITE,U,YEARLING,300,IN,,,ANIMAL ENTANGLED IN MONOFILAMENT GILLNET,NO PARTS COLLECTED,,,
9705299,,UNIDENTIFIED WHALE,5/30/97,5/30/97,CA,SONOMA,,TIMBER COVE INN,,,UNKNOWN,MODERATE DECOMPOSITION,"PRIVATE CITIZEN, REPORT RECEIVED VIA CALIFORNIA MARINE MAMMAL CENTER, SANTA CRUZ",LEFT AT SITE,U,UNKNOWN,,,,,CARCASS FLOATING OFFSHORE,NO PARTS COLLECTED,,,
9706061,,UNIDENTIFIED WHALE,6/5/97,6/5/97,CA,SAN DIEGO,,OFFSHORE NORTH ISLAND,3301,11817,UNKNOWN,MODERATE DECOMPOSITION,"UNITED STATES COAST GUARD, REPORT RECEIVED VIA PHONE",LEFT AT SITE,U,UNKNOWN,480,IN,,,CARCASS FLOATING OFFSHORE,NO PARTS COLLECTED,,,
9706141,,UNIDENTIFIED WHALE,6/12/97,6/12/97,CA,HUMBOLDT,,"REDWOOD NATIONAL PARK, 1 MILE NORTH OF REDWOOD CREEK",,,UNKNOWN,MODERATE DECOMPOSITION,"J. FARLEY, NATIONAL PARK SERVICES",LEFT AT SITE,U,UNKNOWN,300,IN,,,,NO PARTS COLLECTED,,,
9706155,SCIC-97-001,BLUE WHALE,6/14/97,6/14/97,CA,CHANNEL ISLANDS,SANTA CATALINA ISLAND,BETWEEN BEN WESTON POINT & CHINA POINT,,,UNKNOWN,MODERATE DECOMPOSITION,"M. CAY, CATALINA ISLAND CONSERVANCY, SANTA CATALINA ISLAND",SPECIMEN TO SCIENTIFIC COLLECTION,M,UNKNOWN,912,IN,,,,4 VERTEBRAE; 2 RIBS & 4 BALEEN SECTIONS TO CATALINA ISLAND CONSERVANCY (DOC-4615-F/SWR),SANTA CATALINA ISLAND CONSERVANCY,,
9707074,,HUMPBACK WHALE,7/10/97,7/10/97,CA,SAN MATEO,HALF MOON BAY,OFFSHORE HALF MOON BAY,,,FISHERY-RELATED,ALIVE,REPORT RECEIVED VIA NEWSPAPER ARTICLE,LEFT AT SITE,U,UNKNOWN,,,,,ANIMAL SNAGGED BY SALMON TROLLER; ANIMAL LAST SEEN SWIMMING AWAY WITH HOOK & MANY FEET OF TRAILING MONOFILAMENT,NO PARTS COLLECTED,,,
9707109,CMMC-C-74,SPERM WHALE,7/17/97,7/17/97,CA,SANTA CRUZ,,WADDELL STATE BEACH,,,UNKNOWN,FRESH DEAD,"F. GULLAND, L. GAGE, CALIFORNIA MARINE MAMMAL CENTER, FORT CRONKHITE, GGNRA, SAUSALITO",SPECIMEN TO SCIENTIFIC COLLECTION,M,PUP/CALF,425,CM,600,KG,"NEONATE; STRANDED ALIVE, DIED SHORTLY THEREAFTER; MATERNAL SEPARATION; GASTRIC ULCERATION; STARVATION","LUNG TO CALIFORNIA MARINE MAMMAL CENTER; LIVER, KIDNEY & BLUBBER TO J. STEIN, ECD; SKIN & LIVER TO S. CHIVERS, NATIONAL MARINE FISHERIES SERVICE; SKULL & FLUKE TO LONG MARINE LABORATORY",CALIFORNIA MARINE MAMMAL CENTER,,
9707206,,HUMPBACK WHALE,7/31/97,7/31/97,CA,MONTEREY,MOSS LANDING,"MOSS LANDING, 20 MILES WEST",3651,12213,UNKNOWN,MODERATE DECOMPOSITION,REPORT RECEIVED VIA US COAST GUARD,LEFT AT SITE,U,UNKNOWN,540,IN,,,,NO PARTS COLLECTED,,,
9708011,MLML-MM-514,HUMPBACK WHALE,8/1/97,8/15/97,CA,MONTEREY,BIG SUR,"SOBERANES POINT, GARRAPATA STATE BEACH",,,UNKNOWN,MODERATE DECOMPOSITION,"T. DARCEY, MOSS LANDING MARINE LABORATORIES, MOSS LANDING",SPECIMEN TO SCIENTIFIC COLLECTION,F,UNKNOWN,600,IN,,,,"EIGHT BALEEN SECTIONS CONSISTING OF 523 BALEEN PLATES, SEVENTEEN VERTEBRAE, ELEVEN RIBS, CLAVICLE & EIGHT UNIDENTIFIED BONES TO POINT LOBOS STATE RESERVE (DOC-4365-F/SWR); BALEEN SECTION CONSISTING OF 41 BALEEN PLATES TRANSFERRED TO MONTEREY BAY AQUARIUM IN JULY 1998 (DOC-4371-F/SWR); BALEEN SECTION CONSISTING OF 45 BALEEN PLATES TRANSFERRED TO CAMP SEA LAB IN APRIL 2010 (DOC-5283-F/SWR)",POINT LOBOS STATE RESERVE,,
9709152,,UNIDENTIFIED WHALE,9/30/97,9/30/97,CA,SAN DIEGO,CORONADO,"2 MILES SOUTH OF HOTEL DEL CORONADO, 1 1/2 MILES OFFSHORE",3238,11711,UNKNOWN,MODERATE DECOMPOSITION,"REPORT RECEIVED VIA PHONE, NATIONAL MARINE FISHERIES SERVICE, LA JOLLA",LEFT AT SITE,U,UNKNOWN,360,IN,,,,NO PARTS COLLECTED,,,
9711197,LML-MN-97NOV27,HUMPBACK WHALE,11/27/97,11/27/97,CA,SANTA CRUZ,,"DAVENPORT, ON BEACH, 38'06 MILE MARKER",,,UNKNOWN,ADVANCED DECOMPOSITION,"T. ROBERTS, LONG MARINE LABORATORY, UNIVERSITY OF CALIFORNIA, SANTA CRUZ",LEFT AT SITE,U,UNKNOWN,,,,,,NO PARTS COLLECTED,,,
9801001,CMMC-C-77,GRAY WHALE,1/1/98,1/1/98,CA,SAN LUIS OBISPO,MORRO BAY,"MORRO BAY HARBOR, NEAR MORRO CREEK",,,ABANDONMENT,FRESH DEAD,"F. GULLAND, CALIFORNIA MARINE MAMMAL CENTER, SAUSALITO",SPECIMEN TO SCIENTIFIC COLLECTION,F,PUP/CALF,171,IN,400,KG,NATURAL ABANDONMENT; NEWBORN CALF; APPROXIMATELY 7-10 DAYS OLD; NO MILK IN STOMACH,BLOOD SAMPLE TO CALIFORNIA MARINE MAMMAL CENTER; LIVER; KIDNEY & BLUBBER SAMPLES TO NMFS/NWFSC; SKIN SAMPLE TO NMFS/SWFSC,CALIFORNIA MARINE MAMMAL CENTER,,
9801021,,GRAY WHALE,1/2/98,1/2/98,CA,LOS ANGELES,SAN PEDRO,OFFSHORE SAN PEDRO,3314,11808,VESSEL COLLISION,ALIVE,"U.S. COAST GUARD, MARINE SAFETY OFFICE, LOS ANGELES/LONG BEACH GROUP PERSONNEL",LEFT AT SITE,U,UNKNOWN,480,IN,,,"U.S. COAST GUARD  COLLIDED WITH FREE-SWIMMING ANIMAL, LEAVING  6 ONE FOOT GASHES IN ANIMAL'S SIDE; ANIMAL SURFACED SEVERAL TIMES FOLLOWING COLLISION; NO BLOOD OBSERVED IN WATER; FINAL STATUS OF ANIMAL UNKNOWN",NA,,,
